,index,Unnamed: 0,radius
1046,1047,1047,0.7898880711
1047,1048,1048,0.7929385262
1048,1049,1049,0.9194453654
1049,1050,1050,0.7740199604000001
1050,1051,1051,0.8658103542
1051,1052,1052,0.8658103542
1052,1053,1053,0.9888537877
1053,1054,1054,0.9888537877
1054,1055,1055,0.6037977354999999
1055,1056,1056,0.7744695897
1056,1057,1057,0.6906240090000001
1057,1058,1058,1.0477902194
1058,1059,1059,0.9432005639
1059,1060,1060,0.9512920517
1060,1061,1061,0.939015099
1061,1062,1062,0.9877833287
1062,1063,1063,1.0583920086
1063,1064,1064,0.9922569415
1064,1065,1065,1.0296625893
1065,1066,1066,0.9487211427
1066,1067,1067,0.9257850614
1067,1068,1068,0.9474950171
1068,1069,1069,0.9421556746
1069,1070,1070,1.0271764279
1070,1071,1071,0.9813261583
1071,1072,1072,0.9601019125
1072,1073,1073,1.0123137382
1073,1074,1074,0.9647398359
1074,1075,1075,0.8866033798
1075,1076,1076,0.9105254422
1076,1077,1077,0.9772883785
1077,1078,1078,0.9268494784
1078,1079,1079,0.8118923228
1079,1080,1080,0.9125935999
1080,1081,1081,0.9489787335
1081,1082,1082,0.9819624945
1082,1083,1083,1.0189179372
1083,1084,1084,1.0362067275
1084,1085,1085,1.1037432319
1085,1086,1086,0.8975863339
1086,1087,1087,0.9146826015
1087,1088,1088,1.0748538973
1088,1089,1089,0.9494427165
1089,1090,1090,0.8438282963
1090,1091,1091,0.9187540096
1091,1092,1092,0.9187540096
1092,1093,1093,0.9187540096
1093,1094,1094,1.1018786462
1094,1095,1095,1.1018786462
1095,1096,1096,1.1018786462
1096,1097,1097,1.1018786462
1097,1098,1098,1.1018786462
1098,1099,1099,1.1018786462
1099,1100,1100,0.6
1100,1101,1101,0.6
1101,1102,1102,0.6
1102,1103,1103,0.6
1103,1104,1104,0.6
1104,1105,1105,0.6
1105,1106,1106,0.6
1106,1107,1107,2.6624390648
1107,1108,1108,2.4888146461
1108,1109,1109,2.5615331124000003
1109,1110,1110,2.3806749492
1110,1111,1111,1.9363334332
1111,1112,1112,2.0726752014
1112,1113,1113,2.1018753428
1113,1114,1114,2.181708935
1114,1115,1115,2.2503884671
1115,1116,1116,2.3232304991
1116,1117,1117,2.466311615
1117,1118,1118,2.376913771
1118,1119,1119,2.3749165838
1119,1120,1120,2.5838846182
1120,1121,1121,2.3887389981
1121,1122,1122,2.4950771331
1122,1123,1123,2.3750560042
1123,1124,1124,2.4220894869
1124,1125,1125,2.0490232774
1125,1126,1126,1.7717272032
1126,1127,1127,1.5874957016
1127,1128,1128,1.4882422849
1128,1129,1129,1.5844843102
1129,1130,1130,1.7030062003
1130,1131,1131,1.7614697624000002
1131,1132,1132,1.6857622047999998
1132,1133,1133,1.6816512833
1133,1134,1134,1.691343908
1134,1135,1135,1.6647477942
1135,1136,1136,1.6192490863999998
1136,1137,1137,1.6694825993
1137,1138,1138,1.6080172488999998
1138,1139,1139,1.4962528574
1139,1140,1140,1.5350166566
1140,1141,1141,1.536247432
1141,1142,1142,1.5341424444
1142,1143,1143,1.6934700573
1143,1144,1144,1.8880982416
1144,1145,1145,1.5495882608000002
1145,1146,1146,1.3859717480000002
1146,1147,1147,1.3178765463
1147,1148,1148,1.1647401018
1148,1149,1149,0.9556478093
1149,1150,1150,1.0386221575
1150,1151,1151,0.8878809716
1151,1152,1152,1.0396583111
1152,1153,1153,0.9946760261
1153,1154,1154,0.9564711906
1154,1155,1155,1.1267039156
1155,1156,1156,1.2202284325
1156,1157,1157,1.3807311226
1157,1158,1158,1.36095792
1158,1159,1159,1.4301760044
1159,1160,1160,1.459919363
1160,1161,1161,1.4788277
1161,1162,1162,1.4935093494
1162,1163,1163,1.5329742076
1163,1164,1164,1.5703265786000002
1164,1165,1165,1.5874064075999998
1165,1166,1166,1.7053319201
1166,1167,1167,1.5788662988
1167,1168,1168,1.7625383268
1168,1169,1169,1.5647602658000002
1169,1170,1170,1.4851820563999998
1170,1171,1171,1.4617316485
1171,1172,1172,1.532729939
1172,1173,1173,1.4238361508
1173,1174,1174,1.3345587297
1174,1175,1175,1.2199513206
1175,1176,1176,1.2727099094
1176,1177,1177,1.3512255994
1177,1178,1178,1.2472674948
1178,1179,1179,1.2914622609
1179,1180,1180,1.226172492
1180,1181,1181,1.1682297231
1181,1182,1182,1.0974619144
1182,1183,1183,1.0301520633
1183,1184,1184,0.9628422123
1184,1185,1185,1.1130007158
1185,1186,1186,1.1672577813
1186,1187,1187,1.1109221854
1187,1188,1188,1.1011527476
1188,1189,1189,1.2443636814
1189,1190,1190,1.3095264948999998
1190,1191,1191,1.0462033494
1191,1192,1192,0.7898547023
1192,1193,1193,0.7898547023
1193,1194,1194,0.7898547023
1194,1195,1195,0.7898547023
1195,1196,1196,0.7898547023
1196,1197,1197,0.7898547023
1197,1198,1198,0.6
1198,1199,1199,1.6544183537
1199,1200,1200,1.5162906027
1200,1201,1201,1.3717023575
1201,1202,1202,1.3201036537000002
1202,1203,1203,1.3793303402
1203,1204,1204,1.2473656941
1204,1205,1205,1.2752872142
1205,1206,1206,1.0145147196
1206,1207,1207,1.0145147196
1207,1208,1208,1.0145147196
1208,1209,1209,1.0579189635
1209,1210,1210,1.1013232075
1210,1211,1211,1.1889119501
1211,1212,1212,1.2575211652
1212,1213,1213,1.2741732751
1213,1214,1214,1.212232017
1214,1215,1215,1.2424055626
1215,1216,1216,1.2716594866
1216,1217,1217,1.3448900746
1217,1218,1218,1.3233922589
1218,1219,1219,1.3385478374
1219,1220,1220,1.295244288
1220,1221,1221,1.3468260259
1221,1222,1222,1.3229123533
1222,1223,1223,1.2576963758
1223,1224,1224,1.2337725157
1224,1225,1225,1.2382722058
1225,1226,1226,1.2735555919
1226,1227,1227,1.2366992507
1227,1228,1228,1.229529089
1228,1229,1229,1.3137830788
1229,1230,1230,1.2645010973
1230,1231,1231,1.2849433986
1231,1232,1232,1.3594552242
1232,1233,1233,1.3516690703999998
1233,1234,1234,1.3170230638
1234,1235,1235,1.160713609
1235,1236,1236,1.2127117092
1236,1237,1237,1.2494400348
1237,1238,1238,1.2288457687
1238,1239,1239,1.1664851738
1239,1240,1240,1.1517314174
1240,1241,1241,1.1242708886
1241,1242,1242,1.114723139
1242,1243,1243,1.1216086937
1243,1244,1244,1.0936017298
1244,1245,1245,1.1408296156
1245,1246,1246,0.9934160043
1246,1247,1247,0.8460023929
1247,1248,1248,0.9032078055
1248,1249,1249,0.8536132612999999
1249,1250,1250,0.6465001150999999
1250,1251,1251,0.7883222545999999
1251,1252,1252,0.9301443942
1252,1253,1253,0.9779548381
1253,1254,1254,0.9698974931
1254,1255,1255,0.9978842695
1255,1256,1256,0.9658751891
1256,1257,1257,0.9651207844
1257,1258,1258,1.0011725554000002
1258,1259,1259,0.9413860722
1259,1260,1260,0.9468792868
1260,1261,1261,0.963105624
1261,1262,1262,0.9700597969
1262,1263,1263,0.9997995327
1263,1264,1264,1.0011043512
1264,1265,1265,1.0481777718
1265,1266,1266,0.8973171927
1266,1267,1267,0.9590381011
1267,1268,1268,1.020866704
1268,1269,1269,0.9582022797
1269,1270,1270,1.0713435198
1270,1271,1271,1.0501583972
1271,1272,1272,1.0782420227
1272,1273,1273,1.0362819835
1273,1274,1274,0.9313404042
1274,1275,1275,0.826398825
1275,1276,1276,0.8629430278
1276,1277,1277,0.7592932084999999
1277,1278,1278,0.7150629784999999
1278,1279,1279,0.7150629784999999
1279,1280,1280,0.6724932438
1280,1281,1281,0.6299235091
1281,1282,1282,0.6666820478000001
1282,1283,1283,0.6
1283,1284,1284,1.3322423306
1284,1285,1285,1.1778769743000002
1285,1286,1286,1.0235116179
1286,1287,1287,1.046793816
1287,1288,1288,1.0566564907
1288,1289,1289,1.0610192237
1289,1290,1290,1.11848778
1290,1291,1291,1.1300938637
1291,1292,1292,1.0828515025
1292,1293,1293,1.0909745158
1293,1294,1294,1.0621815784
1294,1295,1295,1.0006964817
1295,1296,1296,1.0006964817
1296,1297,1297,0.6
1297,1298,1298,1.9139139091
1298,1299,1299,1.6235866069
1299,1300,1300,1.3523231516
1300,1301,1301,1.0831745192
1301,1302,1302,1.0400924806999998
1302,1303,1303,0.9956279402
1303,1304,1304,0.9956902066
1304,1305,1305,0.9575627693
1305,1306,1306,1.0159732339
1306,1307,1307,0.9436209289
1307,1308,1308,0.8793503998000001
1308,1309,1309,0.8011524706
1309,1310,1310,0.7728154201999999
1310,1311,1311,0.7210591984999999
1311,1312,1312,0.7353291325
1312,1313,1313,0.7543247028
1313,1314,1314,0.7690243498
1314,1315,1315,0.7784489391
1315,1316,1316,0.8307198616
1316,1317,1317,0.9231155852
1317,1318,1318,0.8569663355
1318,1319,1319,0.7541424506000001
1319,1320,1320,0.6895889843999999
1320,1321,1321,0.9061884242
1321,1322,1322,0.9206037658
1322,1323,1323,0.9350191075
1323,1324,1324,0.8894437065999999
1324,1325,1325,0.9905299426
1325,1326,1326,1.0286616265
1326,1327,1327,0.9768785299
1327,1328,1328,1.0217493628
1328,1329,1329,1.087488815
1329,1330,1330,1.0818349749
1330,1331,1331,1.1115102287
1331,1332,1332,1.121737219
1332,1333,1333,1.0772119847
1333,1334,1334,1.0466002079
1334,1335,1335,1.0468312683
1335,1336,1336,1.0669189136
1336,1337,1337,1.0286504681
1337,1338,1338,1.0090889187999998
1338,1339,1339,1.0091263431
1339,1340,1340,0.9981844157
1340,1341,1341,1.0240009184
1341,1342,1342,1.0521924597
1342,1343,1343,1.0659275018
1343,1344,1344,0.9125778185
1344,1345,1345,0.8749667869
1345,1346,1346,0.8941420953
1346,1347,1347,0.9987876762
1347,1348,1348,1.035010928
1348,1349,1349,1.0705982502
1349,1350,1350,1.0705982502
1350,1351,1351,1.0705982502
1351,1352,1352,0.8061632490999999
1352,1353,1353,0.6129653536999999
1353,1354,1354,0.7419550509999999
1354,1355,1355,0.9740871431
1355,1356,1356,1.0329152106
1356,1357,1357,0.9319591996
1357,1358,1358,0.663149146
1358,1359,1359,0.7349261434000001
1359,1360,1360,0.6007992972
1360,1361,1361,0.7400466095999999
1361,1362,1362,0.8275974629
1362,1363,1363,0.8281003106
1363,1364,1364,0.9540166148
1364,1365,1365,0.8498577544
1365,1366,1366,0.7480399640000001
1366,1367,1367,0.9976302367
1367,1368,1368,1.0082781653
1368,1369,1369,1.0036253273
1369,1370,1370,0.9796990657
1370,1371,1371,0.9939382135
1371,1372,1372,0.9161860682
1372,1373,1373,0.8500984433
1373,1374,1374,0.897690843
1374,1375,1375,0.7521149829000001
1375,1376,1376,0.7291992287000001
1376,1377,1377,0.7062834743999999
1377,1378,1378,0.8069896906999999
1378,1379,1379,0.9055287009
1379,1380,1380,0.8802041404000001
1380,1381,1381,0.7582353117
1381,1382,1382,0.7367076781999999
1382,1383,1383,0.6765929228
1383,1384,1384,0.6164781675
1384,1385,1385,0.6173448924
1385,1386,1386,0.6979558735
1386,1387,1387,0.7785668547
1387,1388,1388,0.7663471370999999
1388,1389,1389,0.7933218261
1389,1390,1390,0.8057299588
1390,1391,1391,0.8158784837
1391,1392,1392,0.8297206537999999
1392,1393,1393,0.7851221133
1393,1394,1394,0.7306353459
1394,1395,1395,0.9655139277
1395,1396,1396,0.6898778031
1396,1397,1397,0.7248139125
1397,1398,1398,0.7597500220000001
1398,1399,1399,0.7648791557
1399,1400,1400,0.87895633
1400,1401,1401,0.7472777495999999
1401,1402,1402,0.7275838504000001
1402,1403,1403,0.8047480838
1403,1404,1404,0.8215013956
1404,1405,1405,0.8136990412
1405,1406,1406,0.7908507437000001
1406,1407,1407,0.8312771376000001
1407,1408,1408,0.7260290310999999
1408,1409,1409,0.6365818266
1409,1410,1410,0.6365818266
1410,1411,1411,0.8022748925
1411,1412,1412,0.6
1412,1413,1413,0.7066503005
1413,1414,1414,0.7989488592
1414,1415,1415,0.7989488592
1415,1416,1416,0.7989488592
1416,1417,1417,0.7989488592
1417,1418,1418,0.7989488592
1418,1419,1419,0.7989488592
1419,1420,1420,0.7989488592
1420,1421,1421,0.7989488592
1421,1422,1422,0.7989488592
1422,1423,1423,0.7989488592
1423,1424,1424,0.7989488592
1424,1425,1425,0.9383807497
1425,1426,1426,0.9464648858
